key,category,exerciseName,language_en,name_en,language_fr,name_fr
HIP_STABILITY_WEIGHTED_STANDING_ADDUCTION,HIP_STABILITY,WEIGHTED_STANDING_ADDUCTION,en,Weighted Standing Adduction,fr,Adduction debout avec poids
HIP_STABILITY_WEIGHTED_STANDING_HIP_ABDUCTION,HIP_STABILITY,WEIGHTED_STANDING_HIP_ABDUCTION,en,Weighted Standing Hip Abduction,fr,Abduction de la hanche debout avec poids
HIP_STABILITY_WEIGHTED_STANDING_REAR_LEG_RAISE,HIP_STABILITY,WEIGHTED_STANDING_REAR_LEG_RAISE,en,Weighted Standing Rear-leg Raise,fr,Élévation lestée de jambe arrière debout
HIP_STABILITY_WEIGHTED_SUPINE_HIP_INTERNAL_ROTATION,HIP_STABILITY,WEIGHTED_SUPINE_HIP_INTERNAL_ROTATION,en,Weighted Supine Hip Internal Rotation,fr,"Rotation interne de la hanche, allongé sur le dos, avec poids"
HIP_SWING_HIP_SWING,HIP_SWING,HIP_SWING,en,Hip Swing,fr,Balancement de hanches
HIP_SWING_ONE_ARM_SWING,HIP_SWING,ONE_ARM_SWING,en,One-arm Swing,fr,Bascule à un bras
HIP_SWING_SINGLE_ARM_DUMBBELL_SWING,HIP_SWING,SINGLE_ARM_DUMBBELL_SWING,en,Single-arm Dumbbell Swing,fr,Balancement avec haltère sur un bras
HIP_SWING_SINGLE_ARM_KETTLEBELL_SWING,HIP_SWING,SINGLE_ARM_KETTLEBELL_SWING,en,Single-arm Kettlebell Swing,fr,Balancement de kettlebell à un bras
HIP_SWING_STEP_OUT_SWING,HIP_SWING,STEP_OUT_SWING,en,Step-out Swing,fr,Balancement-pas sur le côté
HYPEREXTENSION_BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH,HYPEREXTENSION,BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH,en,Back Extension with Opposite Arm and Leg Reach,fr,Extension dorsale avec étirement jambe et bras opposés
HYPEREXTENSION_BASE_ROTATIONS,HYPEREXTENSION,BASE_ROTATIONS,en,Base Rotations,fr,Rotations des appuis
HYPEREXTENSION_BENT_KNEE_REVERSE_HYPEREXTENSION,HYPEREXTENSION,BENT_KNEE_REVERSE_HYPEREXTENSION,en,Bent-knee Reverse Hyperextension,fr,Hyperextension inversée avec jambes fléchies
HYPEREXTENSION_COBRA,HYPEREXTENSION,COBRA,en,Cobra,fr,Cobra
HYPEREXTENSION_HOLLOW_HOLD_AND_ROLL,HYPEREXTENSION,HOLLOW_HOLD_AND_ROLL,en,"Hollow, Hold, and Roll",fr,"Creuser, tenir et rouler"
HYPEREXTENSION_HYPEREXTENSION,HYPEREXTENSION,HYPEREXTENSION,en,Hyperextension,fr,Hyperextension
HYPEREXTENSION_KICKS,HYPEREXTENSION,KICKS,en,Kicks,fr,Coups de pied
HYPEREXTENSION_KNEELING_SUPERMAN,HYPEREXTENSION,KNEELING_SUPERMAN,en,Kneeling Superman,fr,Superman à genoux
HYPEREXTENSION_KNEE_RAISES,HYPEREXTENSION,KNEE_RAISES,en,Knee Raises,fr,Lever de genou
HYPEREXTENSION_LAT_PULL_DOWN_WITH_ROW,HYPEREXTENSION,LAT_PULL_DOWN_WITH_ROW,en,Lat Pull-down with Row,fr,Écarté latéral avec rowing
HYPEREXTENSION_MEDICINE_BALL_DEADLIFT_TO_REACH,HYPEREXTENSION,MEDICINE_BALL_DEADLIFT_TO_REACH,en,Medicine Ball Deadlift-to-Reach,fr,Soulevé de terre avec médecine ball et extension
HYPEREXTENSION_ONE_ARM_ONE_LEG_ROW,HYPEREXTENSION,ONE_ARM_ONE_LEG_ROW,en,One-arm One-leg Row,fr,Rowing à un bras et une jambe
HYPEREXTENSION_ONE_ARM_ROW_WITH_BAND,HYPEREXTENSION,ONE_ARM_ROW_WITH_BAND,en,One-arm Row with Band,fr,Rowing à un bras avec élastique
HYPEREXTENSION_OVERHEAD_LUNGE_WITH_MEDICINE_BALL,HYPEREXTENSION,OVERHEAD_LUNGE_WITH_MEDICINE_BALL,en,Overhead Lunge with Medicine Ball,fr,Fente avec un médecine ball au-dessus de la tête
HYPEREXTENSION_PLANK_KNEE_TUCKS,HYPEREXTENSION,PLANK_KNEE_TUCKS,en,Plank Knee Tucks,fr,Planche genoux pliés
HYPEREXTENSION_SIDE_STEP,HYPEREXTENSION,SIDE_STEP,en,Side Step,fr,Pas de côté
HYPEREXTENSION_SINGLE_LEG_BACK_EXTENSION,HYPEREXTENSION,SINGLE_LEG_BACK_EXTENSION,en,Single-leg Back Extension,fr,Extension dorsale sur une jambe
HYPEREXTENSION_SPINE_EXTENSION,HYPEREXTENSION,SPINE_EXTENSION,en,Spine Extension,fr,Extension de la colonne
HYPEREXTENSION_STATIC_BACK_EXTENSION,HYPEREXTENSION,STATIC_BACK_EXTENSION,en,Static Back Extension,fr,Extension dorsale statique
HYPEREXTENSION_SUPERMAN_FROM_FLOOR,HYPEREXTENSION,SUPERMAN_FROM_FLOOR,en,Superman from Floor,fr,Superman au sol
HYPEREXTENSION_SUPERMAN_ON_SWISS_BALL,HYPEREXTENSION,SUPERMAN_ON_SWISS_BALL,en,Superman on Swiss Ball,fr,Superman sur ballon d'exercice
HYPEREXTENSION_SWISS_BALL_BACK_EXTENSION,HYPEREXTENSION,SWISS_BALL_BACK_EXTENSION,en,Swiss Ball Back Extension,fr,Extension du dos sur ballon d'exercice
HYPEREXTENSION_SWISS_BALL_HYPEREXTENSION,HYPEREXTENSION,SWISS_BALL_HYPEREXTENSION,en,Swiss Ball Hyperextension,fr,Hyperextension sur ballon d'exercice
HYPEREXTENSION_SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,HYPEREXTENSION,SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,en,Swiss Ball Opposite Arm and Leg Lift,fr,Ballon d'exercice avec bras et jambe opposés
HYPEREXTENSION_WEIGHTED_BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH,HYPEREXTENSION,WEIGHTED_BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH,en,Weighted Back Extension with Opposite Arm and Leg Reach,fr,"Extension dorsale avec étirement jambe et bras opposés, avec poids"
HYPEREXTENSION_WEIGHTED_BASE_ROTATIONS,HYPEREXTENSION,WEIGHTED_BASE_ROTATIONS,en,Weighted Base Rotations,fr,Rotations sur appuis avec poids
HYPEREXTENSION_WEIGHTED_BENT_KNEE_REVERSE_HYPEREXTENSION,HYPEREXTENSION,WEIGHTED_BENT_KNEE_REVERSE_HYPEREXTENSION,en,Weighted Bent-knee Reverse Hyperextension,fr,"Hyperextension inversée avec jambes fléchies, avec poids"
HYPEREXTENSION_WEIGHTED_HOLLOW_HOLD_AND_ROLL,HYPEREXTENSION,WEIGHTED_HOLLOW_HOLD_AND_ROLL,en,"Weighted Hollow, Hold, and Roll",fr,"Creuser, tenir et rouler avec poids"
HYPEREXTENSION_WEIGHTED_KICKS,HYPEREXTENSION,WEIGHTED_KICKS,en,Weighted Kicks,fr,Coups de pieds avec poids
HYPEREXTENSION_WEIGHTED_KNEELING_SUPERMAN,HYPEREXTENSION,WEIGHTED_KNEELING_SUPERMAN,en,Weighted Kneeling Superman,fr,Superman à genoux avec poids
HYPEREXTENSION_WEIGHTED_KNEE_RAISES,HYPEREXTENSION,WEIGHTED_KNEE_RAISES,en,Weighted Knee Raises,fr,Levés de genoux avec poids
HYPEREXTENSION_WEIGHTED_PLANK_KNEE_TUCKS,HYPEREXTENSION,WEIGHTED_PLANK_KNEE_TUCKS,en,Weighted Plank Knee Tucks,fr,Planche et montée de genoux avec poids
HYPEREXTENSION_WEIGHTED_SIDE_STEP,HYPEREXTENSION,WEIGHTED_SIDE_STEP,en,Weighted Side Step,fr,Pas latéral avec poids
HYPEREXTENSION_WEIGHTED_SINGLE_LEG_BACK_EXTENSION,HYPEREXTENSION,WEIGHTED_SINGLE_LEG_BACK_EXTENSION,en,Weighted Single-leg Back Extension,fr,Extension dorsale sur une jambe avec poids
HYPEREXTENSION_WEIGHTED_SPINE_EXTENSION,HYPEREXTENSION,WEIGHTED_SPINE_EXTENSION,en,Weighted Spine Extension,fr,Extension de la colonne avec poids
HYPEREXTENSION_WEIGHTED_STATIC_BACK_EXTENSION,HYPEREXTENSION,WEIGHTED_STATIC_BACK_EXTENSION,en,Weighted Static Back Extension,fr,Extension dorsale statique avec poids
HYPEREXTENSION_WEIGHTED_SUPERMAN_FROM_FLOOR,HYPEREXTENSION,WEIGHTED_SUPERMAN_FROM_FLOOR,en,Weighted Superman from Floor,fr,Superman au sol avec poids
HYPEREXTENSION_WEIGHTED_SWISS_BALL_BACK_EXTENSION,HYPEREXTENSION,WEIGHTED_SWISS_BALL_BACK_EXTENSION,en,Weighted Swiss Ball Back Extension,fr,Extension dorsale sur ballon d'exercice avec poids
HYPEREXTENSION_WEIGHTED_SWISS_BALL_HYPEREXTENSION,HYPEREXTENSION,WEIGHTED_SWISS_BALL_HYPEREXTENSION,en,Weighted Swiss Ball Hyperextension,fr,Hyperextension sur ballon d'exercice avec poids
HYPEREXTENSION_WEIGHTED_SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,HYPEREXTENSION,WEIGHTED_SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,en,Weighted Swiss Ball Opposite Arm and Leg Lift,fr,"Ballon d'exercice, bras et jambes opposés, avec poids"
LADDER_AGILITY,LADDER,AGILITY,en,Agility Ladder,fr,Échelle d'agilité
LADDER_LADDER,LADDER,LADDER,en,Ladder,fr,Échelle
LADDER_SPEED,LADDER,SPEED,en,Speed Ladder,fr,Échelle de vitesse
LATERAL_RAISE_ALTERNATING_LATERAL_RAISE_WITH_STATIC_HOLD,LATERAL_RAISE,ALTERNATING_LATERAL_RAISE_WITH_STATIC_HOLD,en,Alternating Lateral Raise with Static Hold,fr,Soulèvement latéral en alternance avec un maintien statique
LATERAL_RAISE_ARM_CIRCLES,LATERAL_RAISE,ARM_CIRCLES,en,Arm Circles,fr,Rotations des bras
LATERAL_RAISE_BAR_MUSCLE_UP,LATERAL_RAISE,BAR_MUSCLE_UP,en,Bar Muscle-up,fr,Musculation à la barre
LATERAL_RAISE_BENT_OVER_LATERAL_RAISE,LATERAL_RAISE,BENT_OVER_LATERAL_RAISE,en,Bent-over Lateral Raise,fr,Élévation latérale penchée
LATERAL_RAISE_CABLE_DIAGONAL_RAISE,LATERAL_RAISE,CABLE_DIAGONAL_RAISE,en,Cable Diagonal Raise,fr,Élévation diagonale à la poulie
LATERAL_RAISE_CABLE_FRONT_RAISE,LATERAL_RAISE,CABLE_FRONT_RAISE,en,Cable Front Raise,fr,Élévation frontale à la poulie
LATERAL_RAISE_CALORIE_ROW,LATERAL_RAISE,CALORIE_ROW,en,Calorie Row,fr,Rameur brûleur de calories
LATERAL_RAISE_COMBO_SHOULDER_RAISE,LATERAL_RAISE,COMBO_SHOULDER_RAISE,en,Combo Shoulder Raise,fr,Élévation bras tendus en ciseau
LATERAL_RAISE_DUMBBELL_DIAGONAL_RAISE,LATERAL_RAISE,DUMBBELL_DIAGONAL_RAISE,en,Dumbbell Diagonal Raise,fr,Extension des triceps en diagonale
LATERAL_RAISE_DUMBBELL_FRONT_RAISE_WHEELCHAIR,LATERAL_RAISE,DUMBBELL_FRONT_RAISE_WHEELCHAIR,en,Front Raise,fr,Élévation avant
LATERAL_RAISE_DUMBBELL_LATERAL_RAISE,LATERAL_RAISE,DUMBBELL_LATERAL_RAISE,en,Dumbbell Lateral Raise,fr,Élévation latérale avec haltère
LATERAL_RAISE_DUMBBELL_LATERAL_RAISE_WHEELCHAIR,LATERAL_RAISE,DUMBBELL_LATERAL_RAISE_WHEELCHAIR,en,Lateral Raise,fr,Relevé latéral
LATERAL_RAISE_DUMBBELL_V_RAISE,LATERAL_RAISE,DUMBBELL_V_RAISE,en,Dumbbell V Raise,fr,Élévation en V avec haltères
LATERAL_RAISE_FRONT_RAISE,LATERAL_RAISE,FRONT_RAISE,en,Front Raise,fr,Élévation frontale
LATERAL_RAISE_LATERAL_RAISE,LATERAL_RAISE,LATERAL_RAISE,en,Lateral Raise,fr,Relevé latéral
LATERAL_RAISE_LEANING_DUMBBELL_LATERAL_RAISE,LATERAL_RAISE,LEANING_DUMBBELL_LATERAL_RAISE,en,Leaning Dumbbell Lateral Raise,fr,"Élévation latérale avec haltère, position inclinée"
LATERAL_RAISE_LYING_DUMBBELL_RAISE,LATERAL_RAISE,LYING_DUMBBELL_RAISE,en,Lying Dumbbell Raise,fr,Élévation latérale allongée avec haltère
LATERAL_RAISE_MUSCLE_UP,LATERAL_RAISE,MUSCLE_UP,en,Muscle-up (progression),fr,Musculation (progression)
LATERAL_RAISE_ONE_ARM_CABLE_LATERAL_RAISE,LATERAL_RAISE,ONE_ARM_CABLE_LATERAL_RAISE,en,One-arm Cable Lateral Raise,fr,Élévation latérale à un bras
LATERAL_RAISE_OVERHAND_GRIP_REAR_LATERAL_RAISE,LATERAL_RAISE,OVERHAND_GRIP_REAR_LATERAL_RAISE,en,Overhand-grip Rear Lateral Raise,fr,Élévation latérale inclinée en pronation
LATERAL_RAISE_PLATE_RAISES,LATERAL_RAISE,PLATE_RAISES,en,Plate Raises,fr,Élévation de disque
LATERAL_RAISE_POLE_DOUBLE_ARM_OVERHEAD_AND_FORWARD_WHEELCHAIR,LATERAL_RAISE,POLE_DOUBLE_ARM_OVERHEAD_AND_FORWARD_WHEELCHAIR,en,Double-arm Forward/Overhead,fr,Bâton vers l'avant/vers le haut
LATERAL_RAISE_POLE_STRAIGHT_ARM_OVERHEAD_WHEELCHAIR,LATERAL_RAISE,POLE_STRAIGHT_ARM_OVERHEAD_WHEELCHAIR,en,Straight-arm Overhead,fr,Bras tendus au-dessus de la tête
LATERAL_RAISE_RING_DIP,LATERAL_RAISE,RING_DIP,en,Ring Dip,fr,Dip aux anneaux
LATERAL_RAISE_RING_DIP_KIPPING,LATERAL_RAISE,RING_DIP_KIPPING,en,Kipping Ring Dip,fr,Dips aux anneaux
LATERAL_RAISE_RING_MUSCLE_UP,LATERAL_RAISE,RING_MUSCLE_UP,en,Ring Muscle-up,fr,Musculation aux anneaux
LATERAL_RAISE_ROPE_CLIMB,LATERAL_RAISE,ROPE_CLIMB,en,Rope Climb,fr,Grimper de corde
LATERAL_RAISE_SCAPTION,LATERAL_RAISE,SCAPTION,en,Scaption,fr,Élévation à 45°
LATERAL_RAISE_SEATED_LATERAL_RAISE,LATERAL_RAISE,SEATED_LATERAL_RAISE,en,Seated Lateral Raise,fr,Élévation latérale assis
LATERAL_RAISE_SEATED_REAR_LATERAL_RAISE,LATERAL_RAISE,SEATED_REAR_LATERAL_RAISE,en,Seated Rear Lateral Raise,fr,Élévation latérale assise
LATERAL_RAISE_SHAVING_THE_HEAD,LATERAL_RAISE,SHAVING_THE_HEAD,en,Shaving the Head,fr,Rasage de tête
LATERAL_RAISE_SIDE_LYING_LATERAL_RAISE,LATERAL_RAISE,SIDE_LYING_LATERAL_RAISE,en,Side-lying Lateral Raise,fr,Élévations latérales sur le flanc
LATERAL_RAISE_STANDING_LIFT,LATERAL_RAISE,STANDING_LIFT,en,Standing Lift,fr,Lever debout
LATERAL_RAISE_SUSPENDED_ROW,LATERAL_RAISE,SUSPENDED_ROW,en,Suspended Row,fr,Tirage en suspension
LATERAL_RAISE_UNDERHAND_GRIP_REAR_LATERAL_RAISE,LATERAL_RAISE,UNDERHAND_GRIP_REAR_LATERAL_RAISE,en,Underhand-grip Rear Lateral Raise,fr,Élévation latérale inclinée en supination
LATERAL_RAISE_WALL_SLIDE,LATERAL_RAISE,WALL_SLIDE,en,Wall Slide,fr,Glissement au mur
LATERAL_RAISE_WALL_WALK,LATERAL_RAISE,WALL_WALK,en,Wall Walk,fr,Marche contre un mur
LATERAL_RAISE_WEIGHTED_RING_DIP,LATERAL_RAISE,WEIGHTED_RING_DIP,en,Weighted Ring Dip,fr,Dip aux anneaux avec poids
LATERAL_RAISE_WEIGHTED_RING_MUSCLE_UP,LATERAL_RAISE,WEIGHTED_RING_MUSCLE_UP,en,Weighted Ring Muscle-up,fr,Musculation lestée aux anneaux
LATERAL_RAISE_WEIGHTED_ROPE_CLIMB,LATERAL_RAISE,WEIGHTED_ROPE_CLIMB,en,Weighted Rope Climb,fr,Grimper de corde avec poids
LATERAL_RAISE_WEIGHTED_WALL_SLIDE,LATERAL_RAISE,WEIGHTED_WALL_SLIDE,en,Weighted Wall Slide,fr,Glissement au mur avec poids
LATERAL_RAISE__45_DEGREE_CABLE_EXTERNAL_ROTATION,LATERAL_RAISE,_45_DEGREE_CABLE_EXTERNAL_ROTATION,en,45-degree Cable External Rotation,fr,Rotation Externe À 45°
LEG_CURL_BAND_GOOD_MORNING,LEG_CURL,BAND_GOOD_MORNING,en,Band Good Morning,fr,Good morning avec élastique
LEG_CURL_BAR_GOOD_MORNING,LEG_CURL,BAR_GOOD_MORNING,en,Bar Good Morning,fr,Good morning avec barre
LEG_CURL_GOOD_MORNING,LEG_CURL,GOOD_MORNING,en,Good Morning,fr,Flexion Buste Avant
LEG_CURL_LEG_CURL,LEG_CURL,LEG_CURL,en,Leg Curl,fr,Flexion des jambes
LEG_CURL_SEATED_BARBELL_GOOD_MORNING,LEG_CURL,SEATED_BARBELL_GOOD_MORNING,en,Seated Barbell Good Morning,fr,Flexion buste avant assis à la barre
LEG_CURL_SINGLE_LEG_BARBELL_GOOD_MORNING,LEG_CURL,SINGLE_LEG_BARBELL_GOOD_MORNING,en,Single-leg Barbell Good Morning,fr,Flexion buste avant à la barre sur une jambe
LEG_CURL_SINGLE_LEG_SLIDING_LEG_CURL,LEG_CURL,SINGLE_LEG_SLIDING_LEG_CURL,en,Single-leg Sliding Leg Curl,fr,Flexion d'une jambe avec glissement de disque
LEG_CURL_SLIDING_LEG_CURL,LEG_CURL,SLIDING_LEG_CURL,en,Sliding Leg Curl,fr,Flexion des jambes avec glissement de disques
LEG_CURL_SPLIT_BARBELL_GOOD_MORNING,LEG_CURL,SPLIT_BARBELL_GOOD_MORNING,en,Split Barbell Good Morning,fr,"Flexion buste avant à la barre, jambes fendues"
LEG_CURL_SPLIT_STANCE_EXTENSION,LEG_CURL,SPLIT_STANCE_EXTENSION,en,Split-stance Extension,fr,Extension en position fendue
LEG_CURL_STAGGERED_STANCE_GOOD_MORNING,LEG_CURL,STAGGERED_STANCE_GOOD_MORNING,en,Staggered-stance Good Morning,fr,Flexion buste avant en position espacée
LEG_CURL_SWISS_BALL_HIP_RAISE_AND_LEG_CURL,LEG_CURL,SWISS_BALL_HIP_RAISE_AND_LEG_CURL,en,Swiss Ball Hip Raise and Leg Curl,fr,Lever du bassin et flexion des jambes sur ballon d'exercice
LEG_CURL_WEIGHTED_LEG_CURL,LEG_CURL,WEIGHTED_LEG_CURL,en,Weighted Leg Curl,fr,Flexion des jambes avec poids
LEG_CURL_ZERCHER_GOOD_MORNING,LEG_CURL,ZERCHER_GOOD_MORNING,en,Zercher Good Morning,fr,Flexions buste avant de Zercher
LEG_RAISE_HANGING_KNEE_RAISE,LEG_RAISE,HANGING_KNEE_RAISE,en,Hanging Knee Raise,fr,Traction genoux levés
LEG_RAISE_HANGING_LEG_RAISE,LEG_RAISE,HANGING_LEG_RAISE,en,Hanging Leg Raise,fr,Relevé de jambes en suspension
LEG_RAISE_HANGING_SINGLE_LEG_RAISE,LEG_RAISE,HANGING_SINGLE_LEG_RAISE,en,Hanging Single-leg Raise,fr,Relevé de jambe en suspension
LEG_RAISE_KETTLEBELL_LEG_RAISES,LEG_RAISE,KETTLEBELL_LEG_RAISES,en,Kettlebell Leg Raises,fr,Relevé de jambe avec kettlebell
LEG_RAISE_LATERAL_STEPOVER,LEG_RAISE,LATERAL_STEPOVER,en,Lateral Step-over,fr,Fente latérale sur banc
LEG_RAISE_LEG_LOWERING_DRILL,LEG_RAISE,LEG_LOWERING_DRILL,en,Leg Lowering Drill,fr,Exercice membres inférieurs
LEG_RAISE_LEG_RAISE,LEG_RAISE,LEG_RAISE,en,Leg Raise,fr,Relevé de jambes
LEG_RAISE_LYING_STRAIGHT_LEG_RAISE,LEG_RAISE,LYING_STRAIGHT_LEG_RAISE,en,Lying Straight-leg Raise,fr,Relevé de jambes allongé
LEG_RAISE_MEDICINE_BALL_LEG_DROPS,LEG_RAISE,MEDICINE_BALL_LEG_DROPS,en,Medicine Ball Leg Drops,fr,Chute de jambes avec ballon d'exercice
LEG_RAISE_QUADRUPED_LEG_RAISE,LEG_RAISE,QUADRUPED_LEG_RAISE,en,Quadruped Leg Raise,fr,Relevé de jambe à quatre pattes
LEG_RAISE_REVERSE_LEG_RAISE,LEG_RAISE,REVERSE_LEG_RAISE,en,Reverse Leg Raise,fr,Relevé de jambes inversé
LEG_RAISE_REVERSE_LEG_RAISE_ON_SWISS_BALL,LEG_RAISE,REVERSE_LEG_RAISE_ON_SWISS_BALL,en,Reverse Leg Raise on Swiss Ball,fr,Lever de jambe inversé sur ballon d'exercice
LEG_RAISE_SINGLE_LEG_LOWERING_DRILL,LEG_RAISE,SINGLE_LEG_LOWERING_DRILL,en,Single-leg Lowering Drill,fr,Abdominaux à une jambe tendue
LEG_RAISE_WEIGHTED_HANGING_KNEE_RAISE,LEG_RAISE,WEIGHTED_HANGING_KNEE_RAISE,en,Weighted Hanging Knee Raise,fr,Élévation des genoux avec haltères
LEG_RAISE_WEIGHTED_HANGING_LEG_RAISE,LEG_RAISE,WEIGHTED_HANGING_LEG_RAISE,en,Weighted Hanging Leg Raise,fr,Relevé de jambes en suspension avec poids
LEG_RAISE_WEIGHTED_HANGING_SINGLE_LEG_RAISE,LEG_RAISE,WEIGHTED_HANGING_SINGLE_LEG_RAISE,en,Weighted Hanging Single-leg Raise,fr,Relevé de jambes en suspension avec poids
LEG_RAISE_WEIGHTED_LATERAL_STEPOVER,LEG_RAISE,WEIGHTED_LATERAL_STEPOVER,en,Weighted Lateral Step-over,fr,Franchissement latéral avec poids
LEG_RAISE_WEIGHTED_LEG_LOWERING_DRILL,LEG_RAISE,WEIGHTED_LEG_LOWERING_DRILL,en,Weighted Leg Lowering Drill,fr,Abaissement des jambes avec poids
LEG_RAISE_WEIGHTED_LYING_STRAIGHT_LEG_RAISE,LEG_RAISE,WEIGHTED_LYING_STRAIGHT_LEG_RAISE,en,Weighted Lying Straight-leg Raise,fr,Relevé de jambes lesté allongé
LEG_RAISE_WEIGHTED_QUADRUPED_LEG_RAISE,LEG_RAISE,WEIGHTED_QUADRUPED_LEG_RAISE,en,Weighted Quadruped Leg Raise,fr,"Quadrupède avec relevé de jambes, avec poids"
LEG_RAISE_WEIGHTED_REVERSE_LEG_RAISE,LEG_RAISE,WEIGHTED_REVERSE_LEG_RAISE,en,Weighted Reverse Leg Raise,fr,Relevé de jambe inversé avec poids
LEG_RAISE_WEIGHTED_REVERSE_LEG_RAISE_ON_SWISS_BALL,LEG_RAISE,WEIGHTED_REVERSE_LEG_RAISE_ON_SWISS_BALL,en,Weighted Reverse Leg Raise on Swiss Ball,fr,Relevé de jambe inversé sur ballon d'exercice avec poids
LEG_RAISE_WEIGHTED_SINGLE_LEG_LOWERING_DRILL,LEG_RAISE,WEIGHTED_SINGLE_LEG_LOWERING_DRILL,en,Weighted Single-leg Lowering Drill,fr,Abaissement d'une jambe avec poids
LUNGE_ALTERNATING_BARBELL_FORWARD_LUNGE,LUNGE,ALTERNATING_BARBELL_FORWARD_LUNGE,en,Alternating Barbell Forward Lunge,fr,Fente alternée avant avec barre à haltères
LUNGE_ALTERNATING_DUMBBELL_LUNGE,LUNGE,ALTERNATING_DUMBBELL_LUNGE,en,Alternating Dumbbell Lunge,fr,Fente alternée avec haltères
LUNGE_ALTERNATING_DUMBBELL_LUNGE_WITH_REACH,LUNGE,ALTERNATING_DUMBBELL_LUNGE_WITH_REACH,en,Alternating Dumbbell Lunge with Reach,fr,Fente alternée avec extension et haltères
LUNGE_BACK_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT,LUNGE,BACK_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT,en,Back-foot Elevated Dumbbell Split Squat,fr,Squat en fente avec haltères et pied arrière surélevé
LUNGE_BARBELL_BOX_LUNGE,LUNGE,BARBELL_BOX_LUNGE,en,Barbell Box Lunge,fr,Fente avec banc et haltère
LUNGE_BARBELL_BULGARIAN_SPLIT_SQUAT,LUNGE,BARBELL_BULGARIAN_SPLIT_SQUAT,en,Barbell Bulgarian Split Squat,fr,Squat bulgare avec barre à disques
LUNGE_BARBELL_CROSSOVER_LUNGE,LUNGE,BARBELL_CROSSOVER_LUNGE,en,Barbell Crossover Lunge,fr,Fente croisée avec haltère
LUNGE_BARBELL_FRONT_SPLIT_SQUAT,LUNGE,BARBELL_FRONT_SPLIT_SQUAT,en,Barbell Front Split Squat,fr,Squat en fente avant
LUNGE_BARBELL_LUNGE,LUNGE,BARBELL_LUNGE,en,Barbell Lunge,fr,Fente à la barre
LUNGE_BARBELL_REVERSE_LUNGE,LUNGE,BARBELL_REVERSE_LUNGE,en,Barbell Reverse Lunge,fr,Fente inversée avec barre à disques
LUNGE_BARBELL_SIDE_LUNGE,LUNGE,BARBELL_SIDE_LUNGE,en,Barbell Side Lunge,fr,Fente latérale à la barre
LUNGE_BARBELL_SPLIT_SQUAT,LUNGE,BARBELL_SPLIT_SQUAT,en,Barbell Split Squat,fr,Squat en fente avec barre à disques
LUNGE_CORE_CONTROL_REAR_LUNGE,LUNGE,CORE_CONTROL_REAR_LUNGE,en,Core Control Rear Lunge,fr,Fente arrière avec gainage
LUNGE_CURTSY_LUNGE,LUNGE,CURTSY_LUNGE,en,Curtsy Lunge,fr,Fente croisée
LUNGE_DIAGONAL_LUNGE,LUNGE,DIAGONAL_LUNGE,en,Diagonal Lunge,fr,Fente diagonale
LUNGE_DROP_LUNGE,LUNGE,DROP_LUNGE,en,Drop Lunge,fr,Fente jetée
LUNGE_DUMBBELL_BOX_LUNGE,LUNGE,DUMBBELL_BOX_LUNGE,en,Dumbbell Box Lunge,fr,Fente avec haltères sur stepper
LUNGE_DUMBBELL_BULGARIAN_SPLIT_SQUAT,LUNGE,DUMBBELL_BULGARIAN_SPLIT_SQUAT,en,Dumbbell Bulgarian Split Squat,fr,Squat en fente bulgare avec haltères
LUNGE_DUMBBELL_CROSSOVER_LUNGE,LUNGE,DUMBBELL_CROSSOVER_LUNGE,en,Dumbbell Crossover Lunge,fr,Fente croisée avec haltère
LUNGE_DUMBBELL_DIAGONAL_LUNGE,LUNGE,DUMBBELL_DIAGONAL_LUNGE,en,Dumbbell Diagonal Lunge,fr,Fente diagonale avec haltères
LUNGE_DUMBBELL_LUNGE,LUNGE,DUMBBELL_LUNGE,en,Dumbbell Lunge,fr,Fente avec haltères
LUNGE_DUMBBELL_LUNGE_AND_ROTATION,LUNGE,DUMBBELL_LUNGE_AND_ROTATION,en,Dumbbell Lunge and Rotation,fr,Fente avec haltères en rotation
LUNGE_DUMBBELL_OVERHEAD_BULGARIAN_SPLIT_SQUAT,LUNGE,DUMBBELL_OVERHEAD_BULGARIAN_SPLIT_SQUAT,en,Dumbbell Overhead Bulgarian Split Squat,fr,"Squat en fente bulgare, avec haltères"
LUNGE_DUMBBELL_OVERHEAD_WALKING_LUNGE,LUNGE,DUMBBELL_OVERHEAD_WALKING_LUNGE,en,Dumbbell Overhead Walking Lunge,fr,Fente marchée avec haltère au-dessus de la tête
LUNGE_DUMBBELL_REVERSE_LUNGE,LUNGE,DUMBBELL_REVERSE_LUNGE,en,Dumbbell Reverse Lunge,fr,Fente arrière avec haltères
