key,category,exerciseName,name_en,name_fr
HYPEREXTENSION_BENT_KNEE_REVERSE_HYPEREXTENSION,HYPEREXTENSION,BENT_KNEE_REVERSE_HYPEREXTENSION,Bent-knee Reverse Hyperextension,Hyperextension inversée avec jambes fléchies
HYPEREXTENSION_COBRA,HYPEREXTENSION,COBRA,Cobra,Cobra
HYPEREXTENSION_HOLLOW_HOLD_AND_ROLL,HYPEREXTENSION,HOLLOW_HOLD_AND_ROLL,"Hollow, Hold, and Roll","Creuser, tenir et rouler"
HYPEREXTENSION_HYPEREXTENSION,HYPEREXTENSION,HYPEREXTENSION,Hyperextension,Hyperextension
HYPEREXTENSION_KICKS,HYPEREXTENSION,KICKS,Kicks,Coups de pied
HYPEREXTENSION_KNEELING_SUPERMAN,HYPEREXTENSION,KNEELING_SUPERMAN,Kneeling Superman,Superman à genoux
HYPEREXTENSION_KNEE_RAISES,HYPEREXTENSION,KNEE_RAISES,Knee Raises,Lever de genou
HYPEREXTENSION_LAT_PULL_DOWN_WITH_ROW,HYPEREXTENSION,LAT_PULL_DOWN_WITH_ROW,Lat Pull-down with Row,Écarté latéral avec rowing
HYPEREXTENSION_MEDICINE_BALL_DEADLIFT_TO_REACH,HYPEREXTENSION,MEDICINE_BALL_DEADLIFT_TO_REACH,Medicine Ball Deadlift-to-Reach,Soulevé de terre avec médecine ball et extension
HYPEREXTENSION_ONE_ARM_ONE_LEG_ROW,HYPEREXTENSION,ONE_ARM_ONE_LEG_ROW,One-arm One-leg Row,Rowing à un bras et une jambe
HYPEREXTENSION_ONE_ARM_ROW_WITH_BAND,HYPEREXTENSION,ONE_ARM_ROW_WITH_BAND,One-arm Row with Band,Rowing à un bras avec élastique
HYPEREXTENSION_OVERHEAD_LUNGE_WITH_MEDICINE_BALL,HYPEREXTENSION,OVERHEAD_LUNGE_WITH_MEDICINE_BALL,Overhead Lunge with Medicine Ball,Fente avec un médecine ball au-dessus de la tête
HYPEREXTENSION_PLANK_KNEE_TUCKS,HYPEREXTENSION,PLANK_KNEE_TUCKS,Plank Knee Tucks,Planche genoux pliés
HYPEREXTENSION_SIDE_STEP,HYPEREXTENSION,SIDE_STEP,Side Step,Pas de côté
HYPEREXTENSION_SINGLE_LEG_BACK_EXTENSION,HYPEREXTENSION,SINGLE_LEG_BACK_EXTENSION,Single-leg Back Extension,Extension dorsale sur une jambe
HYPEREXTENSION_SPINE_EXTENSION,HYPEREXTENSION,SPINE_EXTENSION,Spine Extension,Extension de la colonne
HYPEREXTENSION_STATIC_BACK_EXTENSION,HYPEREXTENSION,STATIC_BACK_EXTENSION,Static Back Extension,Extension dorsale statique
HYPEREXTENSION_SUPERMAN_FROM_FLOOR,HYPEREXTENSION,SUPERMAN_FROM_FLOOR,Superman from Floor,Superman au sol
HYPEREXTENSION_SUPERMAN_ON_SWISS_BALL,HYPEREXTENSION,SUPERMAN_ON_SWISS_BALL,Superman on Swiss Ball,Superman sur ballon d'exercice
HYPEREXTENSION_SWISS_BALL_BACK_EXTENSION,HYPEREXTENSION,SWISS_BALL_BACK_EXTENSION,Swiss Ball Back Extension,Extension du dos sur ballon d'exercice
HYPEREXTENSION_SWISS_BALL_HYPEREXTENSION,HYPEREXTENSION,SWISS_BALL_HYPEREXTENSION,Swiss Ball Hyperextension,Hyperextension sur ballon d'exercice
HYPEREXTENSION_SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,HYPEREXTENSION,SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,Swiss Ball Opposite Arm and Leg Lift,Ballon d'exercice avec bras et jambe opposés
HYPEREXTENSION_WEIGHTED_BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH,HYPEREXTENSION,WEIGHTED_BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH,Weighted Back Extension with Opposite Arm and Leg Reach,"Extension dorsale avec étirement jambe et bras opposés, avec poids"
HYPEREXTENSION_WEIGHTED_BASE_ROTATIONS,HYPEREXTENSION,WEIGHTED_BASE_ROTATIONS,Weighted Base Rotations,Rotations sur appuis avec poids
HYPEREXTENSION_WEIGHTED_BENT_KNEE_REVERSE_HYPEREXTENSION,HYPEREXTENSION,WEIGHTED_BENT_KNEE_REVERSE_HYPEREXTENSION,Weighted Bent-knee Reverse Hyperextension,"Hyperextension inversée avec jambes fléchies, avec poids"
HYPEREXTENSION_WEIGHTED_HOLLOW_HOLD_AND_ROLL,HYPEREXTENSION,WEIGHTED_HOLLOW_HOLD_AND_ROLL,"Weighted Hollow, Hold, and Roll","Creuser, tenir et rouler avec poids"
HYPEREXTENSION_WEIGHTED_KICKS,HYPEREXTENSION,WEIGHTED_KICKS,Weighted Kicks,Coups de pieds avec poids
HYPEREXTENSION_WEIGHTED_KNEELING_SUPERMAN,HYPEREXTENSION,WEIGHTED_KNEELING_SUPERMAN,Weighted Kneeling Superman,Superman à genoux avec poids
HYPEREXTENSION_WEIGHTED_KNEE_RAISES,HYPEREXTENSION,WEIGHTED_KNEE_RAISES,Weighted Knee Raises,Levés de genoux avec poids
HYPEREXTENSION_WEIGHTED_PLANK_KNEE_TUCKS,HYPEREXTENSION,WEIGHTED_PLANK_KNEE_TUCKS,Weighted Plank Knee Tucks,Planche et montée de genoux avec poids
HYPEREXTENSION_WEIGHTED_SIDE_STEP,HYPEREXTENSION,WEIGHTED_SIDE_STEP,Weighted Side Step,Pas latéral avec poids
HYPEREXTENSION_WEIGHTED_SINGLE_LEG_BACK_EXTENSION,HYPEREXTENSION,WEIGHTED_SINGLE_LEG_BACK_EXTENSION,Weighted Single-leg Back Extension,Extension dorsale sur une jambe avec poids
HYPEREXTENSION_WEIGHTED_SPINE_EXTENSION,HYPEREXTENSION,WEIGHTED_SPINE_EXTENSION,Weighted Spine Extension,Extension de la colonne avec poids
HYPEREXTENSION_WEIGHTED_STATIC_BACK_EXTENSION,HYPEREXTENSION,WEIGHTED_STATIC_BACK_EXTENSION,Weighted Static Back Extension,Extension dorsale statique avec poids
HYPEREXTENSION_WEIGHTED_SUPERMAN_FROM_FLOOR,HYPEREXTENSION,WEIGHTED_SUPERMAN_FROM_FLOOR,Weighted Superman from Floor,Superman au sol avec poids
HYPEREXTENSION_WEIGHTED_SWISS_BALL_BACK_EXTENSION,HYPEREXTENSION,WEIGHTED_SWISS_BALL_BACK_EXTENSION,Weighted Swiss Ball Back Extension,Extension dorsale sur ballon d'exercice avec poids
HYPEREXTENSION_WEIGHTED_SWISS_BALL_HYPEREXTENSION,HYPEREXTENSION,WEIGHTED_SWISS_BALL_HYPEREXTENSION,Weighted Swiss Ball Hyperextension,Hyperextension sur ballon d'exercice avec poids
HYPEREXTENSION_WEIGHTED_SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,HYPEREXTENSION,WEIGHTED_SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT,Weighted Swiss Ball Opposite Arm and Leg Lift,"Ballon d'exercice, bras et jambes opposés, avec poids"
LADDER_AGILITY,LADDER,AGILITY,Agility Ladder,Échelle d'agilité
LADDER_LADDER,LADDER,LADDER,Ladder,Échelle
LADDER_SPEED,LADDER,SPEED,Speed Ladder,Échelle de vitesse
LATERAL_RAISE_ALTERNATING_LATERAL_RAISE_WITH_STATIC_HOLD,LATERAL_RAISE,ALTERNATING_LATERAL_RAISE_WITH_STATIC_HOLD,Alternating Lateral Raise with Static Hold,Soulèvement latéral en alternance avec un maintien statique
LATERAL_RAISE_ARM_CIRCLES,LATERAL_RAISE,ARM_CIRCLES,Arm Circles,Rotations des bras
LATERAL_RAISE_BAR_MUSCLE_UP,LATERAL_RAISE,BAR_MUSCLE_UP,Bar Muscle-up,Musculation à la barre
LATERAL_RAISE_BENT_OVER_LATERAL_RAISE,LATERAL_RAISE,BENT_OVER_LATERAL_RAISE,Bent-over Lateral Raise,Élévation latérale penchée
LATERAL_RAISE_CABLE_DIAGONAL_RAISE,LATERAL_RAISE,CABLE_DIAGONAL_RAISE,Cable Diagonal Raise,Élévation diagonale à la poulie
LATERAL_RAISE_CABLE_FRONT_RAISE,LATERAL_RAISE,CABLE_FRONT_RAISE,Cable Front Raise,Élévation frontale à la poulie
LATERAL_RAISE_CALORIE_ROW,LATERAL_RAISE,CALORIE_ROW,Calorie Row,Rameur brûleur de calories
LATERAL_RAISE_COMBO_SHOULDER_RAISE,LATERAL_RAISE,COMBO_SHOULDER_RAISE,Combo Shoulder Raise,Élévation bras tendus en ciseau
LATERAL_RAISE_DUMBBELL_DIAGONAL_RAISE,LATERAL_RAISE,DUMBBELL_DIAGONAL_RAISE,Dumbbell Diagonal Raise,Extension des triceps en diagonale
LATERAL_RAISE_DUMBBELL_FRONT_RAISE_WHEELCHAIR,LATERAL_RAISE,DUMBBELL_FRONT_RAISE_WHEELCHAIR,Front Raise,Élévation avant
LATERAL_RAISE_DUMBBELL_LATERAL_RAISE,LATERAL_RAISE,DUMBBELL_LATERAL_RAISE,Dumbbell Lateral Raise,Élévation latérale avec haltère
LATERAL_RAISE_DUMBBELL_LATERAL_RAISE_WHEELCHAIR,LATERAL_RAISE,DUMBBELL_LATERAL_RAISE_WHEELCHAIR,Lateral Raise,Relevé latéral
LATERAL_RAISE_DUMBBELL_V_RAISE,LATERAL_RAISE,DUMBBELL_V_RAISE,Dumbbell V Raise,Élévation en V avec haltères
LATERAL_RAISE_FRONT_RAISE,LATERAL_RAISE,FRONT_RAISE,Front Raise,Élévation frontale
LATERAL_RAISE_LATERAL_RAISE,LATERAL_RAISE,LATERAL_RAISE,Lateral Raise,Relevé latéral
LATERAL_RAISE_LEANING_DUMBBELL_LATERAL_RAISE,LATERAL_RAISE,LEANING_DUMBBELL_LATERAL_RAISE,Leaning Dumbbell Lateral Raise,"Élévation latérale avec haltère, position inclinée"
LATERAL_RAISE_LYING_DUMBBELL_RAISE,LATERAL_RAISE,LYING_DUMBBELL_RAISE,Lying Dumbbell Raise,Élévation latérale allongée avec haltère
LATERAL_RAISE_MUSCLE_UP,LATERAL_RAISE,MUSCLE_UP,Muscle-up (progression),Musculation (progression)
LATERAL_RAISE_ONE_ARM_CABLE_LATERAL_RAISE,LATERAL_RAISE,ONE_ARM_CABLE_LATERAL_RAISE,One-arm Cable Lateral Raise,Élévation latérale à un bras
LATERAL_RAISE_OVERHAND_GRIP_REAR_LATERAL_RAISE,LATERAL_RAISE,OVERHAND_GRIP_REAR_LATERAL_RAISE,Overhand-grip Rear Lateral Raise,Élévation latérale inclinée en pronation
LATERAL_RAISE_PLATE_RAISES,LATERAL_RAISE,PLATE_RAISES,Plate Raises,Élévation de disque
LATERAL_RAISE_POLE_DOUBLE_ARM_OVERHEAD_AND_FORWARD_WHEELCHAIR,LATERAL_RAISE,POLE_DOUBLE_ARM_OVERHEAD_AND_FORWARD_WHEELCHAIR,Double-arm Forward/Overhead,Bâton vers l'avant/vers le haut
LATERAL_RAISE_POLE_STRAIGHT_ARM_OVERHEAD_WHEELCHAIR,LATERAL_RAISE,POLE_STRAIGHT_ARM_OVERHEAD_WHEELCHAIR,Straight-arm Overhead,Bras tendus au-dessus de la tête
LATERAL_RAISE_RING_DIP,LATERAL_RAISE,RING_DIP,Ring Dip,Dip aux anneaux
LATERAL_RAISE_RING_DIP_KIPPING,LATERAL_RAISE,RING_DIP_KIPPING,Kipping Ring Dip,Dips aux anneaux
LATERAL_RAISE_RING_MUSCLE_UP,LATERAL_RAISE,RING_MUSCLE_UP,Ring Muscle-up,Musculation aux anneaux
LATERAL_RAISE_ROPE_CLIMB,LATERAL_RAISE,ROPE_CLIMB,Rope Climb,Grimper de corde
LATERAL_RAISE_SCAPTION,LATERAL_RAISE,SCAPTION,Scaption,Élévation à 45°
LATERAL_RAISE_SEATED_LATERAL_RAISE,LATERAL_RAISE,SEATED_LATERAL_RAISE,Seated Lateral Raise,Élévation latérale assis
LATERAL_RAISE_SEATED_REAR_LATERAL_RAISE,LATERAL_RAISE,SEATED_REAR_LATERAL_RAISE,Seated Rear Lateral Raise,Élévation latérale assise
LATERAL_RAISE_SHAVING_THE_HEAD,LATERAL_RAISE,SHAVING_THE_HEAD,Shaving the Head,Rasage de tête
LATERAL_RAISE_SIDE_LYING_LATERAL_RAISE,LATERAL_RAISE,SIDE_LYING_LATERAL_RAISE,Side-lying Lateral Raise,Élévations latérales sur le flanc
LATERAL_RAISE_STANDING_LIFT,LATERAL_RAISE,STANDING_LIFT,Standing Lift,Lever debout
LATERAL_RAISE_SUSPENDED_ROW,LATERAL_RAISE,SUSPENDED_ROW,Suspended Row,Tirage en suspension
LATERAL_RAISE_UNDERHAND_GRIP_REAR_LATERAL_RAISE,LATERAL_RAISE,UNDERHAND_GRIP_REAR_LATERAL_RAISE,Underhand-grip Rear Lateral Raise,Élévation latérale inclinée en supination
LATERAL_RAISE_WALL_SLIDE,LATERAL_RAISE,WALL_SLIDE,Wall Slide,Glissement au mur
LATERAL_RAISE_WALL_WALK,LATERAL_RAISE,WALL_WALK,Wall Walk,Marche contre un mur
LATERAL_RAISE_WEIGHTED_RING_DIP,LATERAL_RAISE,WEIGHTED_RING_DIP,Weighted Ring Dip,Dip aux anneaux avec poids
LATERAL_RAISE_WEIGHTED_RING_MUSCLE_UP,LATERAL_RAISE,WEIGHTED_RING_MUSCLE_UP,Weighted Ring Muscle-up,Musculation lestée aux anneaux
LATERAL_RAISE_WEIGHTED_ROPE_CLIMB,LATERAL_RAISE,WEIGHTED_ROPE_CLIMB,Weighted Rope Climb,Grimper de corde avec poids
LATERAL_RAISE_WEIGHTED_WALL_SLIDE,LATERAL_RAISE,WEIGHTED_WALL_SLIDE,Weighted Wall Slide,Glissement au mur avec poids
LATERAL_RAISE__45_DEGREE_CABLE_EXTERNAL_ROTATION,LATERAL_RAISE,_45_DEGREE_CABLE_EXTERNAL_ROTATION,45-degree Cable External Rotation,Rotation Externe À 45°
LEG_CURL_BAND_GOOD_MORNING,LEG_CURL,BAND_GOOD_MORNING,Band Good Morning,Good morning avec élastique
LEG_CURL_BAR_GOOD_MORNING,LEG_CURL,BAR_GOOD_MORNING,Bar Good Morning,Good morning avec barre
LEG_CURL_GOOD_MORNING,LEG_CURL,GOOD_MORNING,Good Morning,Flexion Buste Avant
LEG_CURL_LEG_CURL,LEG_CURL,LEG_CURL,Leg Curl,Flexion des jambes
LEG_CURL_SEATED_BARBELL_GOOD_MORNING,LEG_CURL,SEATED_BARBELL_GOOD_MORNING,Seated Barbell Good Morning,Flexion buste avant assis à la barre
LEG_CURL_SINGLE_LEG_BARBELL_GOOD_MORNING,LEG_CURL,SINGLE_LEG_BARBELL_GOOD_MORNING,Single-leg Barbell Good Morning,Flexion buste avant à la barre sur une jambe
LEG_CURL_SINGLE_LEG_SLIDING_LEG_CURL,LEG_CURL,SINGLE_LEG_SLIDING_LEG_CURL,Single-leg Sliding Leg Curl,Flexion d'une jambe avec glissement de disque
LEG_CURL_SLIDING_LEG_CURL,LEG_CURL,SLIDING_LEG_CURL,Sliding Leg Curl,Flexion des jambes avec glissement de disques
LEG_CURL_SPLIT_BARBELL_GOOD_MORNING,LEG_CURL,SPLIT_BARBELL_GOOD_MORNING,Split Barbell Good Morning,"Flexion buste avant à la barre, jambes fendues"
LEG_CURL_SPLIT_STANCE_EXTENSION,LEG_CURL,SPLIT_STANCE_EXTENSION,Split-stance Extension,Extension en position fendue
LEG_CURL_STAGGERED_STANCE_GOOD_MORNING,LEG_CURL,STAGGERED_STANCE_GOOD_MORNING,Staggered-stance Good Morning,Flexion buste avant en position espacée
LEG_CURL_SWISS_BALL_HIP_RAISE_AND_LEG_CURL,LEG_CURL,SWISS_BALL_HIP_RAISE_AND_LEG_CURL,Swiss Ball Hip Raise and Leg Curl,Lever du bassin et flexion des jambes sur ballon d'exercice
LEG_CURL_WEIGHTED_LEG_CURL,LEG_CURL,WEIGHTED_LEG_CURL,Weighted Leg Curl,Flexion des jambes avec poids
LEG_CURL_ZERCHER_GOOD_MORNING,LEG_CURL,ZERCHER_GOOD_MORNING,Zercher Good Morning,Flexions buste avant de Zercher
LEG_RAISE_HANGING_KNEE_RAISE,LEG_RAISE,HANGING_KNEE_RAISE,Hanging Knee Raise,Traction genoux levés
LEG_RAISE_HANGING_LEG_RAISE,LEG_RAISE,HANGING_LEG_RAISE,Hanging Leg Raise,Relevé de jambes en suspension
LEG_RAISE_HANGING_SINGLE_LEG_RAISE,LEG_RAISE,HANGING_SINGLE_LEG_RAISE,Hanging Single-leg Raise,Relevé de jambe en suspension
LEG_RAISE_KETTLEBELL_LEG_RAISES,LEG_RAISE,KETTLEBELL_LEG_RAISES,Kettlebell Leg Raises,Relevé de jambe avec kettlebell
LEG_RAISE_LATERAL_STEPOVER,LEG_RAISE,LATERAL_STEPOVER,Lateral Step-over,Fente latérale sur banc
LEG_RAISE_LEG_LOWERING_DRILL,LEG_RAISE,LEG_LOWERING_DRILL,Leg Lowering Drill,Exercice membres inférieurs
LEG_RAISE_LEG_RAISE,LEG_RAISE,LEG_RAISE,Leg Raise,Relevé de jambes
LEG_RAISE_LYING_STRAIGHT_LEG_RAISE,LEG_RAISE,LYING_STRAIGHT_LEG_RAISE,Lying Straight-leg Raise,Relevé de jambes allongé
LEG_RAISE_MEDICINE_BALL_LEG_DROPS,LEG_RAISE,MEDICINE_BALL_LEG_DROPS,Medicine Ball Leg Drops,Chute de jambes avec ballon d'exercice
LEG_RAISE_QUADRUPED_LEG_RAISE,LEG_RAISE,QUADRUPED_LEG_RAISE,Quadruped Leg Raise,Relevé de jambe à quatre pattes
LEG_RAISE_REVERSE_LEG_RAISE,LEG_RAISE,REVERSE_LEG_RAISE,Reverse Leg Raise,Relevé de jambes inversé
LEG_RAISE_REVERSE_LEG_RAISE_ON_SWISS_BALL,LEG_RAISE,REVERSE_LEG_RAISE_ON_SWISS_BALL,Reverse Leg Raise on Swiss Ball,Lever de jambe inversé sur ballon d'exercice
LEG_RAISE_SINGLE_LEG_LOWERING_DRILL,LEG_RAISE,SINGLE_LEG_LOWERING_DRILL,Single-leg Lowering Drill,Abdominaux à une jambe tendue
LEG_RAISE_WEIGHTED_HANGING_KNEE_RAISE,LEG_RAISE,WEIGHTED_HANGING_KNEE_RAISE,Weighted Hanging Knee Raise,Élévation des genoux avec haltères
LEG_RAISE_WEIGHTED_HANGING_LEG_RAISE,LEG_RAISE,WEIGHTED_HANGING_LEG_RAISE,Weighted Hanging Leg Raise,Relevé de jambes en suspension avec poids
LEG_RAISE_WEIGHTED_HANGING_SINGLE_LEG_RAISE,LEG_RAISE,WEIGHTED_HANGING_SINGLE_LEG_RAISE,Weighted Hanging Single-leg Raise,Relevé de jambes en suspension avec poids
LEG_RAISE_WEIGHTED_LATERAL_STEPOVER,LEG_RAISE,WEIGHTED_LATERAL_STEPOVER,Weighted Lateral Step-over,Franchissement latéral avec poids
LEG_RAISE_WEIGHTED_LEG_LOWERING_DRILL,LEG_RAISE,WEIGHTED_LEG_LOWERING_DRILL,Weighted Leg Lowering Drill,Abaissement des jambes avec poids
LEG_RAISE_WEIGHTED_LYING_STRAIGHT_LEG_RAISE,LEG_RAISE,WEIGHTED_LYING_STRAIGHT_LEG_RAISE,Weighted Lying Straight-leg Raise,Relevé de jambes lesté allongé
LEG_RAISE_WEIGHTED_QUADRUPED_LEG_RAISE,LEG_RAISE,WEIGHTED_QUADRUPED_LEG_RAISE,Weighted Quadruped Leg Raise,"Quadrupède avec relevé de jambes, avec poids"
LEG_RAISE_WEIGHTED_REVERSE_LEG_RAISE,LEG_RAISE,WEIGHTED_REVERSE_LEG_RAISE,Weighted Reverse Leg Raise,Relevé de jambe inversé avec poids
LEG_RAISE_WEIGHTED_REVERSE_LEG_RAISE_ON_SWISS_BALL,LEG_RAISE,WEIGHTED_REVERSE_LEG_RAISE_ON_SWISS_BALL,Weighted Reverse Leg Raise on Swiss Ball,Relevé de jambe inversé sur ballon d'exercice avec poids
LEG_RAISE_WEIGHTED_SINGLE_LEG_LOWERING_DRILL,LEG_RAISE,WEIGHTED_SINGLE_LEG_LOWERING_DRILL,Weighted Single-leg Lowering Drill,Abaissement d'une jambe avec poids
LUNGE_ALTERNATING_BARBELL_FORWARD_LUNGE,LUNGE,ALTERNATING_BARBELL_FORWARD_LUNGE,Alternating Barbell Forward Lunge,Fente alternée avant avec barre à haltères
LUNGE_ALTERNATING_DUMBBELL_LUNGE,LUNGE,ALTERNATING_DUMBBELL_LUNGE,Alternating Dumbbell Lunge,Fente alternée avec haltères
LUNGE_ALTERNATING_DUMBBELL_LUNGE_WITH_REACH,LUNGE,ALTERNATING_DUMBBELL_LUNGE_WITH_REACH,Alternating Dumbbell Lunge with Reach,Fente alternée avec extension et haltères
LUNGE_BACK_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT,LUNGE,BACK_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT,Back-foot Elevated Dumbbell Split Squat,Squat en fente avec haltères et pied arrière surélevé
LUNGE_BARBELL_BOX_LUNGE,LUNGE,BARBELL_BOX_LUNGE,Barbell Box Lunge,Fente avec banc et haltère
LUNGE_BARBELL_BULGARIAN_SPLIT_SQUAT,LUNGE,BARBELL_BULGARIAN_SPLIT_SQUAT,Barbell Bulgarian Split Squat,Squat bulgare avec barre à disques
LUNGE_BARBELL_CROSSOVER_LUNGE,LUNGE,BARBELL_CROSSOVER_LUNGE,Barbell Crossover Lunge,Fente croisée avec haltère
LUNGE_BARBELL_FRONT_SPLIT_SQUAT,LUNGE,BARBELL_FRONT_SPLIT_SQUAT,Barbell Front Split Squat,Squat en fente avant
LUNGE_BARBELL_LUNGE,LUNGE,BARBELL_LUNGE,Barbell Lunge,Fente à la barre
LUNGE_BARBELL_REVERSE_LUNGE,LUNGE,BARBELL_REVERSE_LUNGE,Barbell Reverse Lunge,Fente inversée avec barre à disques
LUNGE_BARBELL_SIDE_LUNGE,LUNGE,BARBELL_SIDE_LUNGE,Barbell Side Lunge,Fente latérale à la barre
LUNGE_BARBELL_SPLIT_SQUAT,LUNGE,BARBELL_SPLIT_SQUAT,Barbell Split Squat,Squat en fente avec barre à disques
LUNGE_CORE_CONTROL_REAR_LUNGE,LUNGE,CORE_CONTROL_REAR_LUNGE,Core Control Rear Lunge,Fente arrière avec gainage
LUNGE_CURTSY_LUNGE,LUNGE,CURTSY_LUNGE,Curtsy Lunge,Fente croisée
LUNGE_DIAGONAL_LUNGE,LUNGE,DIAGONAL_LUNGE,Diagonal Lunge,Fente diagonale
LUNGE_DROP_LUNGE,LUNGE,DROP_LUNGE,Drop Lunge,Fente jetée
LUNGE_DUMBBELL_BOX_LUNGE,LUNGE,DUMBBELL_BOX_LUNGE,Dumbbell Box Lunge,Fente avec haltères sur stepper
LUNGE_DUMBBELL_BULGARIAN_SPLIT_SQUAT,LUNGE,DUMBBELL_BULGARIAN_SPLIT_SQUAT,Dumbbell Bulgarian Split Squat,Squat en fente bulgare avec haltères
LUNGE_DUMBBELL_CROSSOVER_LUNGE,LUNGE,DUMBBELL_CROSSOVER_LUNGE,Dumbbell Crossover Lunge,Fente croisée avec haltère
LUNGE_DUMBBELL_DIAGONAL_LUNGE,LUNGE,DUMBBELL_DIAGONAL_LUNGE,Dumbbell Diagonal Lunge,Fente diagonale avec haltères
LUNGE_DUMBBELL_LUNGE,LUNGE,DUMBBELL_LUNGE,Dumbbell Lunge,Fente avec haltères
LUNGE_DUMBBELL_LUNGE_AND_ROTATION,LUNGE,DUMBBELL_LUNGE_AND_ROTATION,Dumbbell Lunge and Rotation,Fente avec haltères en rotation
LUNGE_DUMBBELL_OVERHEAD_BULGARIAN_SPLIT_SQUAT,LUNGE,DUMBBELL_OVERHEAD_BULGARIAN_SPLIT_SQUAT,Dumbbell Overhead Bulgarian Split Squat,"Squat en fente bulgare, avec haltères"
LUNGE_DUMBBELL_OVERHEAD_WALKING_LUNGE,LUNGE,DUMBBELL_OVERHEAD_WALKING_LUNGE,Dumbbell Overhead Walking Lunge,Fente marchée avec haltère au-dessus de la tête
LUNGE_DUMBBELL_REVERSE_LUNGE,LUNGE,DUMBBELL_REVERSE_LUNGE,Dumbbell Reverse Lunge,Fente arrière avec haltères
LUNGE_DUMBBELL_REVERSE_LUNGE_TO_HIGH_KNEE_AND_PRESS,LUNGE,DUMBBELL_REVERSE_LUNGE_TO_HIGH_KNEE_AND_PRESS,Dumbbell Reverse Lunge to High Knee and Press,Fente arrière avec haltère à hauteur des genoux en développé
LUNGE_DUMBBELL_SIDE_LUNGE,LUNGE,DUMBBELL_SIDE_LUNGE,Dumbbell Side Lunge,Fente sur le côté avec haltères
LUNGE_ELEVATED_FRONT_FOOT_BARBELL_SPLIT_SQUAT,LUNGE,ELEVATED_FRONT_FOOT_BARBELL_SPLIT_SQUAT,Elevated Front-foot Barbell Split Squat,Squat en fente avec barre à disques et pied avant surélevé
LUNGE_FRONT_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT,LUNGE,FRONT_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT,Elevated Front-foot Dumbbell Split Squat,Squat fendu avec haltère pied avant surélevé
LUNGE_GUNSLINGER_LUNGE,LUNGE,GUNSLINGER_LUNGE,Gunslinger Lunge,Fente avant avec haltères
LUNGE_LAWNMOWER_LUNGE,LUNGE,LAWNMOWER_LUNGE,Lawnmower Lunge,Fente inversée avec haltère
LUNGE_LOW_LUNGE_WITH_ISOMETRIC_ADDUCTION,LUNGE,LOW_LUNGE_WITH_ISOMETRIC_ADDUCTION,Low Lunge with Isometric Adduction,Fente basse avec étirement isométrique
LUNGE_LOW_SIDE_TO_SIDE_LUNGE,LUNGE,LOW_SIDE_TO_SIDE_LUNGE,Low Side-to-Side Lunge,Fente basse latérale
LUNGE_LUNGE,LUNGE,LUNGE,Lunge,Fente
LUNGE_LUNGE_MATRIX,LUNGE,LUNGE_MATRIX,Lunge Matrix,Séquence de fentes alternées
LUNGE_LUNGE_WITH_ARM_REACH,LUNGE,LUNGE_WITH_ARM_REACH,Lunge with Arm Reach,Fente avec extension de bras
LUNGE_LUNGE_WITH_DIAGONAL_REACH,LUNGE,LUNGE_WITH_DIAGONAL_REACH,Lunge with Diagonal Reach,Fente avec extension en diagonale
LUNGE_LUNGE_WITH_SIDE_BEND,LUNGE,LUNGE_WITH_SIDE_BEND,Lunge with Side Bend,Fente avec fléchissement latéral
LUNGE_OFFSET_DUMBBELL_LUNGE,LUNGE,OFFSET_DUMBBELL_LUNGE,Offset Dumbbell Lunge,Fente avec haltère
LUNGE_OFFSET_DUMBBELL_REVERSE_LUNGE,LUNGE,OFFSET_DUMBBELL_REVERSE_LUNGE,Offset Dumbbell Reverse Lunge,Fente arrière avec un haltère
LUNGE_OVERHEAD_BULGARIAN_SPLIT_SQUAT,LUNGE,OVERHEAD_BULGARIAN_SPLIT_SQUAT,Overhead Bulgarian Split Squat,Squat bulgare au-dessus de la tête
LUNGE_OVERHEAD_DUMBBELL_LUNGE,LUNGE,OVERHEAD_DUMBBELL_LUNGE,Overhead Dumbbell Lunge,Squat sur une jambe avec haltères
LUNGE_OVERHEAD_DUMBBELL_REVERSE_LUNGE,LUNGE,OVERHEAD_DUMBBELL_REVERSE_LUNGE,Overhead Dumbbell Reverse Lunge,Fente arrière avec haltères
LUNGE_OVERHEAD_DUMBBELL_SPLIT_SQUAT,LUNGE,OVERHEAD_DUMBBELL_SPLIT_SQUAT,Overhead Dumbbell Split Squat,Squat sur une jambe avec haltères
LUNGE_OVERHEAD_LUNGE,LUNGE,OVERHEAD_LUNGE,Overhead Lunge,Fente bras tendus
LUNGE_OVERHEAD_LUNGE_WITH_ROTATION,LUNGE,OVERHEAD_LUNGE_WITH_ROTATION,Overhead Lunge with Rotation,Fente avec rotation par dessus la tête
